"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Births"
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"40-44 years"	"40-44"	89
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"15-19 years"	"15-19"	340
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"20-24 years"	"20-24"	1278
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"25-29 years"	"25-29"	1596
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"30-34 years"	"30-34"	1197
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"35-39 years"	"35-39"	485
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"40-44 years"	"40-44"	98
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"15-19 years"	"15-19"	304
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"20-24 years"	"20-24"	1265
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"25-29 years"	"25-29"	1550
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"30-34 years"	"30-34"	1111
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"35-39 years"	"35-39"	504
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"40-44 years"	"40-44"	77
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"15-19 years"	"15-19"	326
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"20-24 years"	"20-24"	1381
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"25-29 years"	"25-29"	1496
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"30-34 years"	"30-34"	1171
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"35-39 years"	"35-39"	499
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"40-44 years"	"40-44"	81
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"15-19 years"	"15-19"	346
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"20-24 years"	"20-24"	1352
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"25-29 years"	"25-29"	1604
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"30-34 years"	"30-34"	1210
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"35-39 years"	"35-39"	442
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"40-44 years"	"40-44"	70
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"January"	"1"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"15-19 years"	"15-19"	325
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"20-24 years"	"20-24"	1133
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"25-29 years"	"25-29"	1426
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"30-34 years"	"30-34"	1009
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"35-39 years"	"35-39"	418
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"40-44 years"	"40-44"	76
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"February"	"2"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"15-19 years"	"15-19"	299
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"20-24 years"	"20-24"	1136
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"25-29 years"	"25-29"	1459
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"30-34 years"	"30-34"	1080
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"35-39 years"	"35-39"	458
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"40-44 years"	"40-44"	88
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"March"	"3"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"15-19 years"	"15-19"	287
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"20-24 years"	"20-24"	1200
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"25-29 years"	"25-29"	1400
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"30-34 years"	"30-34"	1089
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"35-39 years"	"35-39"	477
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"40-44 years"	"40-44"	73
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"April"	"4"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"15-19 years"	"15-19"	316
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"20-24 years"	"20-24"	1257
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"25-29 years"	"25-29"	1498
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"30-34 years"	"30-34"	1162
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"35-39 years"	"35-39"	493
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"40-44 years"	"40-44"	75
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"May"	"5"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"15-19 years"	"15-19"	289
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"20-24 years"	"20-24"	1159
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"25-29 years"	"25-29"	1403
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"30-34 years"	"30-34"	1067
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"35-39 years"	"35-39"	459
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"40-44 years"	"40-44"	87
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"June"	"6"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"15-19 years"	"15-19"	355
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"20-24 years"	"20-24"	1399
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"25-29 years"	"25-29"	1542
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"30-34 years"	"30-34"	1184
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"35-39 years"	"35-39"	481
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"40-44 years"	"40-44"	102
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"July"	"7"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"15-19 years"	"15-19"	347
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"20-24 years"	"20-24"	1446
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"25-29 years"	"25-29"	1774
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"30-34 years"	"30-34"	1242
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"35-39 years"	"35-39"	532
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"40-44 years"	"40-44"	107
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"August"	"8"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"15-19 years"	"15-19"	348
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"20-24 years"	"20-24"	1319
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"25-29 years"	"25-29"	1690
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"30-34 years"	"30-34"	1261
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"35-39 years"	"35-39"	510
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"40-44 years"	"40-44"	91
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"September"	"9"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"15-19 years"	"15-19"	331
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"20-24 years"	"20-24"	1328
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"25-29 years"	"25-29"	1649
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"30-34 years"	"30-34"	1243
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"35-39 years"	"35-39"	532
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"40-44 years"	"40-44"	111
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"October"	"10"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"15-19 years"	"15-19"	319
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"20-24 years"	"20-24"	1243
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"25-29 years"	"25-29"	1532
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"30-34 years"	"30-34"	1101
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"35-39 years"	"35-39"	485
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"40-44 years"	"40-44"	82
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"November"	"11"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"15-19 years"	"15-19"	393
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"20-24 years"	"20-24"	1307
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"25-29 years"	"25-29"	1685
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"30-34 years"	"30-34"	1129
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"35-39 years"	"35-39"	495
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"40-44 years"	"40-44"	85
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2019"	"2019"	"December"	"12"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"15-19 years"	"15-19"	366
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"20-24 years"	"20-24"	1262
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"25-29 years"	"25-29"	1610
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"30-34 years"	"30-34"	1133
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"35-39 years"	"35-39"	476
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"40-44 years"	"40-44"	95
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"January"	"1"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"15-19 years"	"15-19"	336
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"20-24 years"	"20-24"	1182
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"25-29 years"	"25-29"	1415
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"30-34 years"	"30-34"	1023
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"35-39 years"	"35-39"	402
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"40-44 years"	"40-44"	80
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"February"	"2"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"15-19 years"	"15-19"	332
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"20-24 years"	"20-24"	1162
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"25-29 years"	"25-29"	1541
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"30-34 years"	"30-34"	1145
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"35-39 years"	"35-39"	498
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"40-44 years"	"40-44"	90
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"March"	"3"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"15-19 years"	"15-19"	283
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"20-24 years"	"20-24"	1143
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"25-29 years"	"25-29"	1435
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"30-34 years"	"30-34"	1112
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"35-39 years"	"35-39"	495
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"40-44 years"	"40-44"	94
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"April"	"4"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"15-19 years"	"15-19"	307
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"20-24 years"	"20-24"	1075
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"25-29 years"	"25-29"	1427
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"30-34 years"	"30-34"	1095
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"35-39 years"	"35-39"	504
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"40-44 years"	"40-44"	94
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"May"	"5"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"15-19 years"	"15-19"	275
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"20-24 years"	"20-24"	1194
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"25-29 years"	"25-29"	1569
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"30-34 years"	"30-34"	1174
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"35-39 years"	"35-39"	486
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"40-44 years"	"40-44"	91
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"June"	"6"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"15-19 years"	"15-19"	337
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"20-24 years"	"20-24"	1295
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"25-29 years"	"25-29"	1657
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"30-34 years"	"30-34"	1307
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"35-39 years"	"35-39"	522
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"40-44 years"	"40-44"	94
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"July"	"7"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"15-19 years"	"15-19"	347
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"20-24 years"	"20-24"	1384
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"25-29 years"	"25-29"	1622
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"30-34 years"	"30-34"	1231
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"35-39 years"	"35-39"	538
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"40-44 years"	"40-44"	71
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"August"	"8"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"15-19 years"	"15-19"	311
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"20-24 years"	"20-24"	1274
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"25-29 years"	"25-29"	1524
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"30-34 years"	"30-34"	1212
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"35-39 years"	"35-39"	554
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"40-44 years"	"40-44"	115
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"September"	"9"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"15-19 years"	"15-19"	276
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"20-24 years"	"20-24"	1186
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"25-29 years"	"25-29"	1499
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"30-34 years"	"30-34"	1172
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"35-39 years"	"35-39"	515
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"40-44 years"	"40-44"	117
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"October"	"10"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"15-19 years"	"15-19"	304
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"20-24 years"	"20-24"	1160
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"25-29 years"	"25-29"	1349
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"30-34 years"	"30-34"	1133
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"35-39 years"	"35-39"	446
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"40-44 years"	"40-44"	84
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"November"	"11"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"15-19 years"	"15-19"	314
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"20-24 years"	"20-24"	1261
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"25-29 years"	"25-29"	1570
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"30-34 years"	"30-34"	1153
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"35-39 years"	"35-39"	502
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"40-44 years"	"40-44"	95
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2020"	"2020"	"December"	"12"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"15-19 years"	"15-19"	302
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"20-24 years"	"20-24"	1158
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"25-29 years"	"25-29"	1460
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"30-34 years"	"30-34"	1074
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"35-39 years"	"35-39"	472
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"40-44 years"	"40-44"	77
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"January"	"1"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"15-19 years"	"15-19"	267
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"20-24 years"	"20-24"	1118
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"25-29 years"	"25-29"	1361
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"30-34 years"	"30-34"	1073
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"35-39 years"	"35-39"	467
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"40-44 years"	"40-44"	91
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"February"	"2"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"15-19 years"	"15-19"	309
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"20-24 years"	"20-24"	1173
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"25-29 years"	"25-29"	1453
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"30-34 years"	"30-34"	1230
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"35-39 years"	"35-39"	474
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"40-44 years"	"40-44"	100
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"March"	"3"	"50 years and over"	"50+"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"15-19 years"	"15-19"	301
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"20-24 years"	"20-24"	1077
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"25-29 years"	"25-29"	1405
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"30-34 years"	"30-34"	1114
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"35-39 years"	"35-39"	520
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"40-44 years"	"40-44"	91
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"April"	"4"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"15-19 years"	"15-19"	272
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"20-24 years"	"20-24"	1075
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"25-29 years"	"25-29"	1474
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"30-34 years"	"30-34"	1107
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"35-39 years"	"35-39"	497
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"40-44 years"	"40-44"	78
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"May"	"5"	"50 years and over"	"50+"	0
	"Alabama"	"01"	"2021"	"2021"	"June"	"6"	"Under 15 years"	"15"	Suppressed
	"Alabama"	"01"	"2021"	"2021"	"June"	"6"	"15-19 years"	"15-19"	337
	"Alabama"	"01"	"2021"	"2021"	"June"	"6"	"20-24 years"	"20-24"	1195
	"Alabama"	"01"	"2021"	"2021"	"June"	"6"	"25-29 years"	"25-29"	1512
